p_id,Gender,age,vintage (days),has_passed_logical_ability,has_passed_reading_comprehension,has_passed_general_awareness,has_passed_attention_to_detail,has_passed_pattern_recog,Life Time Earnings in Rs.,qualifiers_rejects,qualifiers_approved,qualifiers_re_attempts,voice_rejects,voice_approved,voice_re_attempts,sd_rejects,sd_approved,sd_re_attempts,ts_rejects,ts_approved,ts_re_attempts,other_data_rejects,other_data_approved,other_data_re_attempts,lives,Q Score Qualifiers,Q Score voice,Q Score Sd,Q Score ts,Q score other data,P Score Qualifiers,P Score voice,P Score Sd,P Score ts,P score other data,Q_logical_ability,Q_reading_comprehension,Q_general_awareness,Q_attention_to_detail,Q_pattern_recog,Average Q Score
56153,2,25,96,FALSE,FALSE,FALSE,TRUE,FALSE,15360.26,14,37,55,1,701,2,0,0,0,0,1978,108,15,4315,581,5,-0.08490566,1.985795455,#DIV/0!,1.844678811,1.632864997,0,99.64488636,#DIV/0!,96.11697028,90.82162492,0,0,0,100,0,#DIV/0!
56139,2,25,96,TRUE,TRUE,TRUE,TRUE,TRUE,380.8,9,26,35,1,0,0,0,0,0,0,15,0,11,172,52,5,-0.014285714,-2,#DIV/0!,2,1.14893617,0,0,#DIV/0!,100,78.72340426,100,100,100,100,100,#DIV/0!
56321,1,20,95,FALSE,FALSE,FALSE,FALSE,FALSE,10637,15,44,58,1,0,0,0,0,0,1,1979,115,18,2288,294,5,0,-2,#DIV/0!,1.833412888,1.633076923,0,0,#DIV/0!,95.8353222,90.82692308,0,0,0,0,0,#DIV/0!
56371,1,22,95,FALSE,FALSE,TRUE,TRUE,TRUE,4510.25,16,278,113,1,0,0,0,0,0,7,633,24,24,1306,253,5,1.00982801,-2,#DIV/0!,1.84939759,1.459886292,75.24570025,0,#DIV/0!,96.23493976,86.4971573,0,0,100,100,100,#DIV/0!
56413,1,48,95,TRUE,TRUE,FALSE,TRUE,TRUE,44.85,0,9,4,0,0,0,0,0,0,0,0,0,0,15,8,3,1.076923077,#DIV/0!,#DIV/0!,#DIV/0!,0.956521739,76.92307692,#DIV/0!,#DIV/0!,#DIV/0!,72.82608696,100,100,0,100,100,#DIV/0!
56480,1,27,94,TRUE,TRUE,TRUE,TRUE,TRUE,261.45,8,17,25,1,0,3,0,0,0,1,51,3,11,95,39,5,-0.14,-1.25,#DIV/0!,1.763636364,0.889655172,0,0,#DIV/0!,94.09090909,69.48275862,100,100,100,100,100,#DIV/0!
56720,1,25,93,TRUE,TRUE,TRUE,FALSE,TRUE,1964.45,2,28,41,0,3,5,0,0,0,3,446,9,6,497,52,5,0.154929577,0.125,#DIV/0!,1.914847162,1.675675676,15.49295775,12.5,#DIV/0!,97.87117904,91.89189189,100,100,100,0,100,#DIV/0!
56597,1,31,93,FALSE,FALSE,TRUE,TRUE,TRUE,1522.99,6,34,22,0,0,1,0,0,0,0,172,1,6,507,76,5,0.548387097,-1,#DIV/0!,1.98265896,1.572156197,52.41935484,0,#DIV/0!,99.56647399,89.30390492,0,0,100,100,100,#DIV/0!
56655,2,24,93,FALSE,FALSE,TRUE,TRUE,TRUE,66.95,8,23,35,0,0,0,0,0,0,0,0,0,8,68,54,5,-0.075757576,#DIV/0!,#DIV/0!,#DIV/0!,0.507692308,0,#DIV/0!,#DIV/0!,#DIV/0!,50.38461538,0,0,100,100,100,#DIV/0!
56821,1,22,92,TRUE,TRUE,TRUE,TRUE,TRUE,3729.76,6,33,34,0,1,2,0,0,0,0,39,2,12,1023,359,5,0.273972603,0,#DIV/0!,1.853658537,1.192969871,27.39726027,0,#DIV/0!,96.34146341,79.82424677,100,100,100,100,100,#DIV/0!
56785,1,18,92,FALSE,FALSE,FALSE,FALSE,TRUE,1724.25,8,9,20,0,0,0,0,0,0,0,375,12,8,391,32,5,-0.486486486,#DIV/0!,#DIV/0!,1.906976744,1.703016241,0,#DIV/0!,#DIV/0!,97.6744186,92.57540603,0,0,0,0,100,#DIV/0!
56779,1,30,92,FALSE,FALSE,TRUE,TRUE,TRUE,1207.27,14,70,80,1,0,1,0,0,0,0,73,3,15,516,186,5,0.195121951,-1.5,#DIV/0!,1.881578947,1.138075314,19.51219512,0,#DIV/0!,97.03947368,78.45188285,0,0,100,100,100,#DIV/0!
56850,1,20,92,FALSE,FALSE,FALSE,FALSE,FALSE,223.2,16,14,42,1,0,0,0,0,0,0,0,0,17,121,84,4,-0.638888889,-2,#DIV/0!,#DIV/0!,0.558558559,0,0,#DIV/0!,#DIV/0!,52.92792793,0,0,0,0,0,#DIV/0!
56858,2,19,92,FALSE,FALSE,TRUE,TRUE,TRUE,203.15,3,20,7,0,0,0,0,0,0,0,0,0,3,114,14,5,0.9,#DIV/0!,#DIV/0!,#DIV/0!,1.58778626,70,#DIV/0!,#DIV/0!,#DIV/0!,89.69465649,0,0,100,100,100,#DIV/0!
56922,2,27,91,FALSE,FALSE,FALSE,FALSE,FALSE,65.1,9,9,30,0,0,0,0,0,0,0,0,0,12,41,37,0,-0.625,#DIV/0!,#DIV/0!,#DIV/0!,0.233333333,0,#DIV/0!,#DIV/0!,#DIV/0!,23.33333333,0,0,0,0,0,#DIV/0!
56874,1,33,91,TRUE,TRUE,TRUE,TRUE,TRUE,62.85,2,16,7,0,0,0,0,0,0,0,2,0,2,31,7,5,0.84,#DIV/0!,#DIV/0!,2,1.275,67,#DIV/0!,#DIV/0!,100,81.875,100,100,100,100,100,#DIV/0!
57056,2,18,90,FALSE,FALSE,FALSE,TRUE,FALSE,10102.5,18,29,41,1,0,0,0,0,0,1,1975,163,21,2122,238,5,-0.215909091,-2,#DIV/0!,1.769518467,1.664846703,0,0,#DIV/0!,94.23796166,91.62116758,0,0,0,100,0,#DIV/0!
57047,1,23,90,TRUE,TRUE,FALSE,TRUE,TRUE,717.65,7,24,22,1,0,0,0,0,0,0,0,0,7,272,71,5,0.226415094,-2,#DIV/0!,#DIV/0!,1.311428571,22.64150943,0,#DIV/0!,#DIV/0!,82.78571429,100,100,0,100,100,#DIV/0!
57134,1,21,89,FALSE,FALSE,FALSE,TRUE,FALSE,7696.3,19,15,28,1,0,0,0,0,0,9,1526,175,29,1578,213,5,-0.580645161,-2,#DIV/0!,1.671929825,1.585164835,0,0,#DIV/0!,91.79824561,89.62912088,0,0,0,100,0,#DIV/0!
57113,1,20,89,FALSE,FALSE,FALSE,FALSE,FALSE,4307.7,16,13,23,1,0,4,0,0,0,11,869,38,30,890,64,5,-0.557692308,-1.2,#DIV/0!,1.82788671,1.682926829,0,0,#DIV/0!,95.69716776,92.07317073,0,0,0,0,0,#DIV/0!
57163,1,22,89,TRUE,TRUE,TRUE,TRUE,TRUE,2156.15,9,49,31,0,0,0,0,0,0,0,447,15,11,568,63,5,0.550561798,#DIV/0!,#DIV/0!,1.902597403,1.637071651,52.52808989,#DIV/0!,#DIV/0!,97.56493506,90.92679128,100,100,100,100,100,#DIV/0!
57108,2,23,89,TRUE,TRUE,TRUE,TRUE,TRUE,870.41,7,30,32,0,0,1,0,0,0,0,0,0,9,415,108,5,0.202898551,-1,#DIV/0!,#DIV/0!,1.323308271,20.28985507,0,#DIV/0!,#DIV/0!,83.08270677,100,100,100,100,100,#DIV/0!
57216,1,21,89,TRUE,TRUE,FALSE,TRUE,TRUE,95.15,1,14,9,0,0,0,0,0,0,0,0,0,1,36,11,5,0.708333333,#DIV/0!,#DIV/0!,#DIV/0!,1.229166667,60.41666667,#DIV/0!,#DIV/0!,#DIV/0!,80.72916667,100,100,0,100,100,#DIV/0!
57129,1,23,89,TRUE,TRUE,FALSE,TRUE,TRUE,79.85,8,21,22,1,0,0,0,0,0,0,0,0,9,50,24,4,0.078431373,-2,#DIV/0!,#DIV/0!,0.698795181,7.843137255,0,#DIV/0!,#DIV/0!,59.93975904,100,100,0,100,100,#DIV/0!
57104,2,22,89,FALSE,FALSE,TRUE,TRUE,TRUE,60.65,6,17,33,0,2,1,0,0,0,0,0,0,6,39,36,3,-0.196428571,1,#DIV/0!,#DIV/0!,0.37037037,0,75,#DIV/0!,#DIV/0!,37.03703704,0,0,100,100,100,#DIV/0!
57334,1,50,88,FALSE,FALSE,TRUE,TRUE,TRUE,8400.79,11,49,29,1,0,0,0,0,0,3,478,19,16,2400,370,5,0.528089888,-2,#DIV/0!,1.862,1.578607322,51.40449438,0,#DIV/0!,96.55,89.46518306,0,0,100,100,100,#DIV/0!
57291,2,46,88,TRUE,TRUE,TRUE,TRUE,TRUE,415.45,6,30,24,0,1,1,0,0,0,0,10,0,8,202,74,5,0.4,0.5,#DIV/0!,2,1.105633803,40,50,#DIV/0!,100,77.64084507,100,100,100,100,100,#DIV/0!
57414,1,24,87,FALSE,FALSE,TRUE,TRUE,TRUE,284.95,2,21,17,0,0,0,0,0,0,0,0,0,3,164,34,5,0.525,#DIV/0!,#DIV/0!,#DIV/0!,1.432835821,51.25,#DIV/0!,#DIV/0!,#DIV/0!,85.82089552,0,0,100,100,100,#DIV/0!
57483,1,26,87,FALSE,FALSE,FALSE,FALSE,FALSE,221.2,9,16,18,0,0,2,0,0,0,0,0,0,11,125,34,5,-0.093023256,-1,#DIV/0!,#DIV/0!,1.141176471,0,0,#DIV/0!,#DIV/0!,78.52941176,0,0,0,0,0,#DIV/0!
57371,2,47,87,FALSE,FALSE,TRUE,TRUE,TRUE,131.75,6,14,11,0,0,0,0,0,0,0,0,0,6,75,14,5,0.161290323,#DIV/0!,#DIV/0!,#DIV/0!,1.305263158,16.12903226,#DIV/0!,#DIV/0!,#DIV/0!,82.63157895,0,0,100,100,100,#DIV/0!
57590,1,22,86,FALSE,FALSE,FALSE,FALSE,FALSE,6590.55,14,33,35,0,80,2,0,0,0,21,911,67,39,1785,191,5,0.036585366,1.926829268,#DIV/0!,1.714714715,1.6382134,3.658536585,98.17073171,#DIV/0!,92.86786787,90.95533499,0,0,0,0,0,#DIV/0!
57524,2,40,86,TRUE,TRUE,FALSE,TRUE,TRUE,2713.55,9,82,36,0,0,0,0,0,0,3,222,7,16,683,109,5,0.866141732,#DIV/0!,#DIV/0!,1.857758621,1.516089109,68.30708661,#DIV/0!,#DIV/0!,96.44396552,87.90222772,100,100,0,100,100,#DIV/0!
57523,1,22,86,FALSE,FALSE,FALSE,FALSE,FALSE,288.3,10,23,23,0,37,5,0,0,0,0,0,0,11,153,41,5,0.053571429,1.642857143,#DIV/0!,#DIV/0!,1.185365854,5.357142857,91.07142857,#DIV/0!,#DIV/0!,79.63414634,0,0,0,0,0,#DIV/0!
57640,2,23,85,FALSE,FALSE,FALSE,FALSE,FALSE,3084.9,19,13,31,1,0,0,0,0,0,2,603,20,23,630,55,5,-0.682539683,-2,#DIV/0!,1.8912,1.63700565,0,0,#DIV/0!,97.28,90.92514124,0,0,0,0,0,#DIV/0!
57637,1,19,85,TRUE,TRUE,TRUE,TRUE,FALSE,1056.3,5,21,22,1,2,1,0,0,0,0,226,4,6,259,27,5,0.208333333,0.25,#DIV/0!,1.947826087,1.640410959,20.83333333,25,#DIV/0!,98.69565217,91.01027397,100,100,100,100,0,#DIV/0!
57963,1,23,84,TRUE,TRUE,TRUE,TRUE,TRUE,992.05,8,35,54,0,52,1,0,0,0,0,0,0,8,251,119,5,0,1.943396226,#DIV/0!,#DIV/0!,0.970899471,0,98.58490566,#DIV/0!,#DIV/0!,73.54497354,100,100,100,100,100,#DIV/0!
57983,1,21,84,FALSE,FALSE,FALSE,FALSE,TRUE,22.25,9,6,6,0,0,0,0,0,0,0,0,0,9,12,7,0,-0.571428571,#DIV/0!,#DIV/0!,#DIV/0!,-0.035714286,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
57930,1,21,84,FALSE,FALSE,FALSE,FALSE,FALSE,20.9,9,8,12,0,0,2,0,0,0,0,0,0,10,10,13,0,-0.482758621,-1,#DIV/0!,#DIV/0!,-0.393939394,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
57948,1,18,84,FALSE,FALSE,FALSE,FALSE,FALSE,20.5,6,5,14,0,0,1,0,0,0,0,0,0,7,12,14,1,-0.64,-1,#DIV/0!,#DIV/0!,-0.121212121,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
58002,1,46,83,FALSE,FALSE,TRUE,TRUE,TRUE,5883.05,9,38,43,0,3,6,0,0,0,0,904,41,11,1680,249,5,0.166666667,0,#DIV/0!,1.86984127,1.592268041,16.66666667,0,#DIV/0!,96.74603175,89.80670103,0,0,100,100,100,#DIV/0!
58092,1,23,83,FALSE,FALSE,TRUE,TRUE,TRUE,4105.1,11,43,20,0,0,1,0,0,0,32,405,39,59,1303,208,5,0.594594595,-1,#DIV/0!,1.485294118,1.452229299,54.72972973,0,#DIV/0!,87.13235294,86.30573248,0,0,100,100,100,#DIV/0!
58098,1,29,83,TRUE,TRUE,TRUE,TRUE,TRUE,2120.45,7,79,45,1,0,0,0,0,0,1,371,11,10,527,76,5,0.755725191,-2,#DIV/0!,1.903394256,1.562805873,62.78625954,0,#DIV/0!,97.5848564,89.07014682,100,100,100,100,100,#DIV/0!
58181,2,23,82,TRUE,TRUE,TRUE,FALSE,TRUE,11033.75,5,31,16,0,0,1,0,0,0,9,1970,102,16,2303,224,5,0.692307692,-1,#DIV/0!,1.835655935,1.710578057,59.61538462,0,#DIV/0!,95.89139837,92.76445144,100,100,100,0,100,#DIV/0!
58183,2,18,82,TRUE,TRUE,FALSE,TRUE,TRUE,2100.55,11,73,43,0,1,2,0,0,0,6,338,13,24,618,83,5,0.637795276,0,#DIV/0!,1.823529412,1.524137931,56.88976378,0,#DIV/0!,95.58823529,88.10344828,100,100,0,100,100,#DIV/0!
58130,2,23,82,TRUE,TRUE,FALSE,TRUE,TRUE,1466.65,7,20,34,0,0,0,0,0,0,0,307,4,8,389,57,5,-0.131147541,#DIV/0!,#DIV/0!,1.961414791,1.552863436,0,#DIV/0!,#DIV/0!,99.03536977,88.8215859,100,100,0,100,100,#DIV/0!
58247,2,35,81,FALSE,FALSE,FALSE,FALSE,TRUE,1690.85,20,21,52,2,242,7,0,0,0,3,121,12,27,590,142,5,-0.537634409,1.884462151,#DIV/0!,1.647058824,1.296442688,0,97.11155378,#DIV/0!,91.17647059,82.41106719,0,0,0,0,100,#DIV/0!
58326,1,24,80,TRUE,TRUE,TRUE,TRUE,TRUE,5047.85,21,85,69,1,324,0,0,0,0,6,731,25,31,1244,125,5,0.337142857,1.987692308,#DIV/0!,1.87007874,1.643571429,33.71428571,99.69230769,#DIV/0!,96.7519685,91.08928571,100,100,100,100,100,#DIV/0!
58400,2,45,80,TRUE,TRUE,TRUE,TRUE,FALSE,4194.8,7,32,28,1,0,0,0,0,0,1,841,13,9,933,54,5,0.328358209,-2,#DIV/0!,1.949707602,1.801204819,32.8358209,0,#DIV/0!,98.74269006,95.03012048,100,100,100,100,0,#DIV/0!
58344,1,21,80,TRUE,TRUE,TRUE,FALSE,TRUE,434.05,3,27,11,0,58,0,0,0,0,0,0,0,4,194,31,5,0.902439024,2,#DIV/0!,#DIV/0!,1.524017467,70.12195122,100,#DIV/0!,#DIV/0!,88.10043668,100,100,100,0,100,#DIV/0!
58371,1,23,80,FALSE,FALSE,FALSE,FALSE,FALSE,21.9,7,6,5,0,0,1,0,0,0,0,0,0,8,13,5,1,-0.388888889,-1,#DIV/0!,#DIV/0!,0.192307692,0,0,#DIV/0!,#DIV/0!,19.23076923,0,0,0,0,0,#DIV/0!
58433,1,19,79,FALSE,FALSE,TRUE,TRUE,TRUE,1502.85,7,19,29,0,1,3,0,0,0,0,306,5,7,369,57,5,-0.090909091,-0.25,#DIV/0!,1.951768489,1.540415704,0,0,#DIV/0!,98.79421222,88.51039261,0,0,100,100,100,#DIV/0!
58423,1,20,79,FALSE,FALSE,FALSE,FALSE,FALSE,1184.5,7,14,17,1,86,0,0,0,0,29,183,8,38,288,30,5,-0.078947368,1.954022989,#DIV/0!,1.363636364,1.320224719,0,98.85057471,#DIV/0!,84.09090909,83.00561798,0,0,0,0,0,#DIV/0!
58494,1,21,79,FALSE,FALSE,FALSE,FALSE,FALSE,1094.3,10,15,11,0,0,0,0,0,0,0,0,0,11,468,87,5,-0.027777778,#DIV/0!,#DIV/0!,#DIV/0!,1.461130742,0,#DIV/0!,#DIV/0!,#DIV/0!,86.52826855,0,0,0,0,0,#DIV/0!
58497,1,31,79,FALSE,FALSE,TRUE,TRUE,TRUE,812.65,2,35,23,0,0,0,0,0,0,0,87,1,2,278,73,5,0.716666667,#DIV/0!,#DIV/0!,1.965909091,1.35694051,60.83333333,#DIV/0!,#DIV/0!,99.14772727,83.92351275,0,0,100,100,100,#DIV/0!
58516,2,21,78,TRUE,TRUE,TRUE,FALSE,TRUE,1680.89,7,27,25,1,301,1,0,0,0,0,0,0,9,439,102,5,0.254237288,1.97689769,#DIV/0!,#DIV/0!,1.378181818,25.42372881,99.42244224,#DIV/0!,#DIV/0!,84.45454545,100,100,100,0,100,#DIV/0!
58593,2,55,78,FALSE,FALSE,FALSE,FALSE,FALSE,600.2,10,46,82,1,0,0,0,0,0,0,0,0,12,333,171,5,-0.072463768,-2,#DIV/0!,#DIV/0!,0.912790698,0,0,#DIV/0!,#DIV/0!,70.63953488,0,0,0,0,0,#DIV/0!
58654,1,19,77,FALSE,FALSE,FALSE,FALSE,TRUE,1479.05,13,9,16,0,0,0,0,0,0,0,226,18,19,430,106,5,-0.631578947,#DIV/0!,#DIV/0!,1.778688525,1.29009009,0,#DIV/0!,#DIV/0!,94.46721311,82.25225225,0,0,0,0,100,#DIV/0!
58793,1,20,76,FALSE,FALSE,FALSE,FALSE,FALSE,6275.5,17,12,25,3,329,4,0,0,0,0,1105,81,22,1454,118,5,-0.648148148,1.928571429,#DIV/0!,1.795109612,1.722710163,0,98.21428571,#DIV/0!,94.8777403,93.06775408,0,0,0,0,0,#DIV/0!
58773,2,48,76,FALSE,FALSE,TRUE,TRUE,TRUE,138.35,1,24,11,1,4,1,0,0,0,0,0,0,1,72,18,5,0.972222222,0.833333333,#DIV/0!,#DIV/0!,1.362637363,73.61111111,66.66666667,#DIV/0!,#DIV/0!,84.06593407,0,0,100,100,100,#DIV/0!
58764,1,33,76,FALSE,FALSE,FALSE,FALSE,FALSE,10,7,0,3,0,0,0,0,0,0,0,0,0,7,2,3,0,-1.7,#DIV/0!,#DIV/0!,#DIV/0!,-1.083333333,0,#DIV/0!,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
58865,1,38,75,FALSE,FALSE,TRUE,TRUE,TRUE,6830,10,104,72,1,2,2,0,0,0,3,1090,49,13,1535,189,5,0.623655914,0,#DIV/0!,1.860770578,1.643638457,56.1827957,0,#DIV/0!,96.51926445,91.09096143,0,0,100,100,100,#DIV/0!
59031,1,25,73,FALSE,FALSE,TRUE,TRUE,TRUE,865.75,9,21,23,4,20,2,0,0,0,3,151,2,17,197,29,5,0.018867925,1.153846154,#DIV/0!,1.884615385,1.362139918,1.886792453,78.84615385,#DIV/0!,97.11538462,84.05349794,0,0,100,100,100,#DIV/0!
59039,1,22,73,TRUE,TRUE,TRUE,TRUE,TRUE,376.65,2,9,4,0,0,0,0,0,0,0,65,0,2,90,6,5,0.666666667,#DIV/0!,#DIV/0!,2,1.734693878,58.33333333,#DIV/0!,#DIV/0!,100,93.36734694,100,100,100,100,100,#DIV/0!
59088,2,20,73,TRUE,TRUE,TRUE,TRUE,TRUE,360.45,4,22,25,0,0,0,0,0,0,0,41,2,5,132,40,5,0.215686275,#DIV/0!,#DIV/0!,1.860465116,1.209039548,21.56862745,#DIV/0!,#DIV/0!,96.51162791,80.2259887,100,100,100,100,100,#DIV/0!
59018,2,26,73,TRUE,TRUE,TRUE,TRUE,TRUE,40.85,0,10,4,0,1,0,0,0,0,0,0,0,0,12,4,3,1.142857143,2,#DIV/0!,#DIV/0!,1.25,78.57142857,100,#DIV/0!,#DIV/0!,81.25,100,100,100,100,100,#DIV/0!
59114,1,19,72,FALSE,FALSE,FALSE,FALSE,TRUE,7330.25,10,4,12,0,0,0,0,0,0,12,1549,66,24,1563,81,5,-0.923076923,#DIV/0!,#DIV/0!,1.848801475,1.79676259,0,#DIV/0!,#DIV/0!,96.22003688,94.91906475,0,0,0,0,100,#DIV/0!
59092,1,18,72,FALSE,FALSE,TRUE,TRUE,TRUE,4175.65,11,117,57,2,581,0,0,0,0,0,403,11,16,1204,108,5,0.837837838,1.986277873,#DIV/0!,1.920289855,1.707831325,66.89189189,99.65694683,#DIV/0!,98.00724638,92.69578313,0,0,100,100,100,#DIV/0!
59120,1,26,72,FALSE,FALSE,FALSE,FALSE,FALSE,1123.5,10,7,10,0,0,0,0,0,0,1,220,26,12,235,38,5,-0.592592593,#DIV/0!,#DIV/0!,1.668016194,1.431578947,0,#DIV/0!,#DIV/0!,91.70040486,85.78947368,0,0,0,0,0,#DIV/0!
59267,1,24,71,FALSE,FALSE,FALSE,FALSE,TRUE,5062.75,17,6,12,1,0,0,0,0,0,0,1008,87,17,1024,100,5,-0.971428571,-2,#DIV/0!,1.761643836,1.677475898,0,0,#DIV/0!,94.04109589,91.93689746,0,0,0,0,100,#DIV/0!
59279,1,19,71,TRUE,TRUE,TRUE,TRUE,FALSE,1430.54,5,20,12,1,3,1,0,0,0,1,253,4,7,383,35,5,0.486486486,0.6,#DIV/0!,1.937984496,1.687058824,48.64864865,55,#DIV/0!,98.4496124,92.17647059,100,100,100,100,0,#DIV/0!
59236,1,38,71,FALSE,FALSE,FALSE,FALSE,TRUE,768.85,16,6,17,1,0,0,0,0,0,1,142,27,17,172,61,5,-0.948717949,-2,#DIV/0!,1.5,0.996,0,0,#DIV/0!,87.5,74.8,0,0,0,0,100,#DIV/0!
59248,2,22,71,FALSE,FALSE,FALSE,FALSE,TRUE,19.75,10,5,16,1,0,0,0,0,0,0,0,0,10,31,18,2,-0.838709677,-2,#DIV/0!,#DIV/0!,0.406779661,0,0,#DIV/0!,#DIV/0!,40.6779661,0,0,0,0,100,#DIV/0!
59357,1,22,70,TRUE,TRUE,TRUE,TRUE,TRUE,1673.75,6,89,81,0,0,0,0,0,0,0,194,5,7,467,176,5,0.482954545,#DIV/0!,#DIV/0!,1.924623116,1.144615385,48.29545455,#DIV/0!,#DIV/0!,98.11557789,78.61538462,100,100,100,100,100,#DIV/0!
59340,1,19,70,FALSE,FALSE,FALSE,FALSE,FALSE,1334,13,5,20,0,0,3,0,0,0,0,315,20,15,328,40,5,-0.947368421,-1,#DIV/0!,1.820895522,1.53002611,0,0,#DIV/0!,95.52238806,88.25065274,0,0,0,0,0,#DIV/0!
59289,2,35,70,FALSE,FALSE,TRUE,TRUE,TRUE,527.25,6,24,17,0,7,1,0,0,0,0,0,0,7,281,69,5,0.404255319,1.625,#DIV/0!,#DIV/0!,1.341736695,40.42553191,90.625,#DIV/0!,#DIV/0!,83.54341737,0,0,100,100,100,#DIV/0!
59356,1,19,70,FALSE,FALSE,TRUE,TRUE,TRUE,299.15,4,17,24,0,10,4,0,0,0,0,43,0,4,75,29,5,0.044444444,1.142857143,#DIV/0!,2,1.046296296,4.444444444,78.57142857,#DIV/0!,100,76.15740741,0,0,100,100,100,#DIV/0!
59353,1,20,70,FALSE,FALSE,FALSE,FALSE,TRUE,200.65,10,10,26,0,0,5,0,0,0,0,36,1,10,58,32,5,-0.565217391,-1,#DIV/0!,1.918918919,0.64,0,0,#DIV/0!,97.97297297,57,0,0,0,0,100,#DIV/0!
59374,1,23,70,FALSE,FALSE,FALSE,FALSE,FALSE,16,11,7,17,0,0,5,0,0,0,0,0,0,13,14,18,1,-0.714285714,-1,#DIV/0!,#DIV/0!,-0.355555556,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
59352,1,22,70,FALSE,FALSE,FALSE,FALSE,FALSE,15.9,9,5,13,1,0,0,0,0,0,0,0,0,10,11,13,0,-0.777777778,-2,#DIV/0!,#DIV/0!,-0.323529412,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,0,#DIV/0!
59412,1,21,69,FALSE,FALSE,FALSE,FALSE,TRUE,2179.25,9,6,22,0,0,3,0,0,0,11,501,26,20,516,48,5,-0.756756757,-1,#DIV/0!,1.773234201,1.616438356,0,0,#DIV/0!,94.33085502,90.4109589,0,0,0,0,100,#DIV/0!
59468,1,19,68,TRUE,TRUE,FALSE,TRUE,TRUE,48.55,5,13,23,0,2,5,0,0,0,0,0,0,5,21,25,1,-0.170731707,-0.142857143,#DIV/0!,#DIV/0!,0.137254902,0,0,#DIV/0!,#DIV/0!,13.7254902,100,100,0,100,100,#DIV/0!
59512,2,27,68,FALSE,FALSE,FALSE,FALSE,FALSE,28.7,4,3,2,0,0,0,0,0,0,0,0,0,6,12,3,0,-0.444444444,#DIV/0!,#DIV/0!,#DIV/0!,0.428571429,0,#DIV/0!,#DIV/0!,#DIV/0!,42.85714286,0,0,0,0,0,#DIV/0!
59585,1,25,67,FALSE,FALSE,FALSE,FALSE,TRUE,3832.25,11,5,27,0,0,0,0,0,0,11,884,82,22,896,111,5,-0.906976744,#DIV/0!,#DIV/0!,1.703172979,1.590864917,0,#DIV/0!,#DIV/0!,92.57932446,89.77162293,0,0,0,0,100,#DIV/0!
59607,1,20,67,FALSE,FALSE,FALSE,FALSE,FALSE,252.4,11,11,14,1,0,0,0,0,0,1,46,8,13,64,24,5,-0.388888889,-2,#DIV/0!,1.490909091,0.772277228,0,0,#DIV/0!,87.27272727,63.61386139,0,0,0,0,0,#DIV/0!
59717,2,42,66,FALSE,FALSE,TRUE,TRUE,TRUE,219.35,2,15,13,0,0,0,0,0,0,0,0,0,2,105,18,5,0.433333333,#DIV/0!,#DIV/0!,#DIV/0!,1.504,43.33333333,#DIV/0!,#DIV/0!,#DIV/0!,87.6,0,0,100,100,100,#DIV/0!
59749,2,30,65,FALSE,FALSE,FALSE,TRUE,FALSE,3599.7,11,19,70,1,0,0,0,0,0,0,0,0,15,1599,560,5,-0.54,-2,#DIV/0!,#DIV/0!,1.199632015,0,0,#DIV/0!,#DIV/0!,79.99080037,0,0,0,100,0,#DIV/0!
59768,1,18,65,FALSE,FALSE,FALSE,FALSE,TRUE,19.65,12,5,10,1,0,0,0,0,0,0,0,0,13,10,13,1,-0.888888889,-2,#DIV/0!,#DIV/0!,-0.527777778,0,0,#DIV/0!,#DIV/0!,0,0,0,0,0,100,#DIV/0!
59783,1,28,64,TRUE,TRUE,FALSE,TRUE,TRUE,3918.95,8,72,66,0,9,1,0,0,0,1,378,3,10,970,172,5,0.424657534,1.7,#DIV/0!,1.965968586,1.517361111,42.46575342,92.5,#DIV/0!,99.14921466,87.93402778,100,100,0,100,100,#DIV/0!
59795,1,24,64,FALSE,FALSE,FALSE,FALSE,TRUE,496.55,14,13,18,0,139,7,0,0,0,0,0,0,14,161,19,5,-0.444444444,1.856164384,#DIV/0!,#DIV/0!,1.417525773,0,96.40410959,#DIV/0!,#DIV/0!,85.43814433,0,0,0,0,100,#DIV/0!
59824,2,22,64,TRUE,TRUE,TRUE,TRUE,TRUE,492.55,4,33,32,0,2,2,0,0,0,0,47,0,4,194,59,5,0.376811594,0.5,#DIV/0!,2,1.249027237,37.68115942,50,#DIV/0!,100,81.22568093,100,100,100,100,100,#DIV/0!
59818,1,22,64,FALSE,FALSE,TRUE,TRUE,TRUE,138.05,5,15,16,0,41,3,0,0,0,0,0,0,6,59,16,5,0.111111111,1.795454545,#DIV/0!,#DIV/0!,1.111111111,11.11111111,94.88636364,#DIV/0!,#DIV/0!,77.77777778,0,0,100,100,100,#DIV/0!
